0	0
0.2	0
0.4	0
0.6	0
0.8	0
1	0
1.2	0
1.4	0
1.6	0
1.8	0
2	0
2.2	0
2.4	0
2.6	0
2.8	0
3	0
3.2	0
3.4	0
3.6	0
3.8	0
4	0
4.2	0
4.4	0
4.6	0
4.8	0
5	0
5.2	0
5.4	0
5.6	0
5.8	0
6	0
6.2	0
6.4	0
6.6	0
6.8	0
7	0
7.2	0
7.4	0
7.6	0
7.8	0
8	0
8.2	0
8.4	0
8.6	0
8.8	0
9	0
9.2	0
9.4	0
9.6	0
9.8	0
10	0
10.2	0
10.4	0
10.6	0
10.8	0
11	0
11.2	0
11.4	0
11.6	0
11.8	0
0.1	0.173205080756888
0.3	0.173205080756888
0.5	0.173205080756888
0.7	0.173205080756888
0.9	0.173205080756888
1.1	0.173205080756888
1.3	0.173205080756888
1.5	0.173205080756888
1.7	0.173205080756888
1.9	0.173205080756888
2.1	0.173205080756888
2.3	0.173205080756888
2.5	0.173205080756888
2.7	0.173205080756888
2.9	0.173205080756888
3.1	0.173205080756888
3.3	0.173205080756888
3.5	0.173205080756888
3.7	0.173205080756888
3.9	0.173205080756888
4.1	0.173205080756888
4.3	0.173205080756888
4.5	0.173205080756888
4.7	0.173205080756888
4.9	0.173205080756888
5.1	0.173205080756888
5.3	0.173205080756888
5.5	0.173205080756888
5.7	0.173205080756888
5.9	0.173205080756888
6.1	0.173205080756888
6.3	0.173205080756888
6.5	0.173205080756888
6.7	0.173205080756888
6.9	0.173205080756888
7.1	0.173205080756888
7.3	0.173205080756888
7.5	0.173205080756888
7.7	0.173205080756888
7.9	0.173205080756888
8.1	0.173205080756888
8.3	0.173205080756888
8.5	0.173205080756888
8.7	0.173205080756888
8.9	0.173205080756888
9.1	0.173205080756888
9.3	0.173205080756888
9.5	0.173205080756888
9.7	0.173205080756888
9.9	0.173205080756888
10.1	0.173205080756888
10.3	0.173205080756888
10.5	0.173205080756888
10.7	0.173205080756888
10.9	0.173205080756888
11.1	0.173205080756888
11.3	0.173205080756888
11.5	0.173205080756888
11.7	0.173205080756888
11.9	0.173205080756888
0	0.346410161513775
0.2	0.346410161513775
0.4	0.346410161513775
0.6	0.346410161513775
0.8	0.346410161513775
1	0.346410161513775
1.2	0.346410161513775
1.4	0.346410161513775
1.6	0.346410161513775
1.8	0.346410161513775
2	0.346410161513775
2.2	0.346410161513775
2.4	0.346410161513775
2.6	0.346410161513775
2.8	0.346410161513775
3	0.346410161513775
3.2	0.346410161513775
3.4	0.346410161513775
3.6	0.346410161513775
3.8	0.346410161513775
4	0.346410161513775
4.2	0.346410161513775
4.4	0.346410161513775
4.6	0.346410161513775
4.8	0.346410161513775
5	0.346410161513775
5.2	0.346410161513775
5.4	0.346410161513775
5.6	0.346410161513775
5.8	0.346410161513775
6	0.346410161513775
6.2	0.346410161513775
6.4	0.346410161513775
6.6	0.346410161513775
6.8	0.346410161513775
7	0.346410161513775
7.2	0.346410161513775
7.4	0.346410161513775
7.6	0.346410161513775
7.8	0.346410161513775
8	0.346410161513775
8.2	0.346410161513775
8.4	0.346410161513775
8.6	0.346410161513775
8.8	0.346410161513775
9	0.346410161513775
9.2	0.346410161513775
9.4	0.346410161513775
9.6	0.346410161513775
9.8	0.346410161513775
10	0.346410161513775
10.2	0.346410161513775
10.4	0.346410161513775
10.6	0.346410161513775
10.8	0.346410161513775
11	0.346410161513775
11.2	0.346410161513775
11.4	0.346410161513775
11.6	0.346410161513775
11.8	0.346410161513775
0.1	0.519615242270663
0.3	0.519615242270663
0.5	0.519615242270663
0.7	0.519615242270663
0.9	0.519615242270663
1.1	0.519615242270663
1.3	0.519615242270663
1.5	0.519615242270663
1.7	0.519615242270663
1.9	0.519615242270663
2.1	0.519615242270663
2.3	0.519615242270663
2.5	0.519615242270663
2.7	0.519615242270663
2.9	0.519615242270663
3.1	0.519615242270663
3.3	0.519615242270663
3.5	0.519615242270663
3.7	0.519615242270663
3.9	0.519615242270663
4.1	0.519615242270663
4.3	0.519615242270663
4.5	0.519615242270663
4.7	0.519615242270663
4.9	0.519615242270663
5.1	0.519615242270663
5.3	0.519615242270663
5.5	0.519615242270663
5.7	0.519615242270663
5.9	0.519615242270663
6.1	0.519615242270663
6.3	0.519615242270663
6.5	0.519615242270663
6.7	0.519615242270663
6.9	0.519615242270663
7.1	0.519615242270663
7.3	0.519615242270663
7.5	0.519615242270663
7.7	0.519615242270663
7.9	0.519615242270663
8.1	0.519615242270663
8.3	0.519615242270663
8.5	0.519615242270663
8.7	0.519615242270663
8.9	0.519615242270663
9.1	0.519615242270663
9.3	0.519615242270663
9.5	0.519615242270663
9.7	0.519615242270663
9.9	0.519615242270663
10.1	0.519615242270663
10.3	0.519615242270663
10.5	0.519615242270663
10.7	0.519615242270663
10.9	0.519615242270663
11.1	0.519615242270663
11.3	0.519615242270663
11.5	0.519615242270663
11.7	0.519615242270663
11.9	0.519615242270663
0	0.692820323027551
0.2	0.692820323027551
0.4	0.692820323027551
0.6	0.692820323027551
0.8	0.692820323027551
1	0.692820323027551
1.2	0.692820323027551
1.4	0.692820323027551
1.6	0.692820323027551
1.8	0.692820323027551
2	0.692820323027551
2.2	0.692820323027551
2.4	0.692820323027551
2.6	0.692820323027551
2.8	0.692820323027551
3	0.692820323027551
3.2	0.692820323027551
3.4	0.692820323027551
3.6	0.692820323027551
3.8	0.692820323027551
4	0.692820323027551
4.2	0.692820323027551
4.4	0.692820323027551
4.6	0.692820323027551
4.8	0.692820323027551
5	0.692820323027551
5.2	0.692820323027551
5.4	0.692820323027551
5.6	0.692820323027551
5.8	0.692820323027551
6	0.692820323027551
6.2	0.692820323027551
6.4	0.692820323027551
6.6	0.692820323027551
6.8	0.692820323027551
7	0.692820323027551
7.2	0.692820323027551
7.4	0.692820323027551
7.6	0.692820323027551
7.8	0.692820323027551
8	0.692820323027551
8.2	0.692820323027551
8.4	0.692820323027551
8.6	0.692820323027551
8.8	0.692820323027551
9	0.692820323027551
9.2	0.692820323027551
9.4	0.692820323027551
9.6	0.692820323027551
9.8	0.692820323027551
10	0.692820323027551
10.2	0.692820323027551
10.4	0.692820323027551
10.6	0.692820323027551
10.8	0.692820323027551
11	0.692820323027551
11.2	0.692820323027551
11.4	0.692820323027551
11.6	0.692820323027551
